representation,trait,model,n_individuos,n_features,cv_outer,cv_inner,pearson_r,pearson_p,rmse,mae,r2,fit_time_s,best_params_mode_outer,run_name,run_path,n_configs_model,fits_por_config,fits_ejecutados_config,cv,r2_norm,pearson_norm,rmse_norm_inv,score_composite,rank_trait
pca20,rhynchosporium,elasticnet,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2094290420045866,1.8161870347993208e-12,0.8954144193921717,0.5595290316162577,0.042921960279973,2.4157556999998637,"{""model__alpha"": 0.1, ""model__l1_ratio"": 0.1}",45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.8469252369850221,0.6448909189459225,0.8410274190348032,0.7649319461793386,6.0
pca50,rhynchosporium,random_forest,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2179625199301687,2.1034778258734667e-13,0.9047035457399762,0.568142422416262,0.0229612946329241,789.1961623999814,"{""model__max_depth"": 15, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 500}",40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.73573304472471,0.6846455256054669,0.726977598319132,0.7135469477958971,7.0
pca50,rhynchosporium,elasticnet,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1870455136548749,3.3810233856671663e-10,0.8992451052588052,0.5715174536712023,0.0347154637286651,4.264201400001184,"{""model__alpha"": 1.0, ""model__l1_ratio"": 0.05}",45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.8012104117155789,0.5406135805669346,0.7939951126639395,0.6955286194457934,8.0
pca20,rhynchosporium,gradient_boosting,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1864292452556941,3.870726361392892e-10,0.9002536339157288,0.5622229498422954,0.0325490620999631,968.1537111999932,"{""model__learning_rate"": 0.005, ""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7891423298854873,0.5377425931430739,0.7816126228363643,0.6870764937786974,9.0
pca20,rhynchosporium,random_forest,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.2103053618850929,1.4616385503155932e-12,0.9065590327019848,0.5586723991181288,0.0189495017341544,804.2622588000086,"{""model__max_depth"": 25, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 300}",40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7133850902428158,0.6489733988516863,0.7041963433944043,0.6857826643166818,10.0
pca50,rhynchosporium,svr_linear,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1900899014273151,1.7215764353798578e-10,0.9029191545133878,0.611969880506765,0.0268116166226093,795.3651468000025,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7571815149566875,0.5547963603746449,0.7488859556671973,0.6745683412659724,11.0
pca50,rhynchosporium,gradient_boosting,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1790982253175909,1.868093956081324e-09,0.9038176411544032,0.5689712909431035,0.0248738311422225,1113.4791140000452,"{""model__learning_rate"": 0.005, ""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7463869543190634,0.5035898342569379,0.737854537158453,0.6475616228620912,12.0
pca20,rhynchosporium,svr_linear,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1709858783744133,9.894601454034916e-09,0.9044309524729393,0.6171784767120256,0.0235499826066417,526.2406999999948,"{""model__C"": 0.1, ""model__epsilon"": 0.5}",10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.73901236954846,0.4657971353568839,0.7303244376310136,0.6279886894883403,13.0
pca20,rhynchosporium,svr_rbf,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1696786904291045,1.284970750335944e-08,0.9061621212360002,0.6243750354050794,0.0198083646115557,19.766868100006832,"{""model__C"": 1, ""model__epsilon"": 0.5, ""model__gamma"": 0.1}",10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\10_pca20_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.7181694420213534,0.45970738589610877,0.7090695338151849,0.6129646379300219,14.0
pca50,rhynchosporium,svr_rbf,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1689537073280974,1.4840949950985008e-08,0.9090845861517154,0.540561111324855,0.0134757341215927,13.240270999987844,"{""model__C"": 1, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}",11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\11_pca50_svr_-_estructura_unificada_+_nested_cv_5x3,,,,,0.6828931100891271,0.4563299332013579,0.6731881616381408,0.5903268496438221,15.0
pca50,rhynchosporium,xgboost,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1992496764354264,2.111091775672548e-11,0.9202126142824182,0.5590763926635217,-0.0108240082039194,41.08260470000096,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca50_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.5475298076667022,0.5974686747244298,0.5365607151263857,0.56531153598173,16.0
pca20,rhynchosporium,xgboost,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1904822736756225,1.5768606684959826e-10,0.9187019304336602,0.5531263167488524,-0.007507857052361,26.154988299997058,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\45_pca20_blocks_-_estructura_unificada_+_nested_cv_5x3,,,,,0.5660026443410069,0.5566242908540594,0.5551085543588263,0.5600724849497918,17.0
pca50,rhynchosporium,adaboost,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1545331153407845,2.293368126372654e-07,0.9186391324301236,0.6412286803401654,-0.0073701250688373,81.36019679997116,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca50_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.5667698893549338,0.389149240024104,0.5558795742348066,0.49354356659857646,18.0
pca20,rhynchosporium,adaboost,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1632561729558314,4.5064931594103134e-08,0.9344397160991548,0.6725142185713769,-0.042321656758969,66.2919486000028,"{""model__estimator"": ""DecisionTreeRegressor(max_depth=3, random_state=42)"", ""model__learning_rate"": 0.05, ""model__loss"": ""linear"", ""model__n_estimators"": 100}",40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\40_pca20_ensemble_-_estructura_unificada_+_nested_cv_5x3,,,,,0.37207009826574744,0.42978703476370617,0.36188353336042733,0.3931195598838669,19.0
pca50,rhynchosporium,decision_tree,1110,50,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.0710007469302048,0.0179897562506895,0.922472583624028,0.5885467416436441,-0.0157951125421782,219.8587181999756,"{""model__ccp_alpha"": 0.1, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 2}",21_pca50_tree_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\21_pca50_tree_-_estructura_unificada_+_nested_cv_5x3,,,,,0.5198379461276325,0.0,0.5088133157927094,0.3096978416095949,20.0
pca20,rhynchosporium,decision_tree,1110,20,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.0873659244973129,0.003579368225288,0.9312703021604842,0.57614830053597,-0.0352629963117721,149.9408342000097,"{""model__ccp_alpha"": 0.01, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__min_samples_split"": 2}",20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3,outputs_nested5x3\20_pca20_tree_-_estructura_unificada_+_nested_cv_5x3,,,,,0.41139082751512585,0.07623986407038154,0.4007968905422421,0.2752116547426514,21.0
snp_direct,rhynchosporium,elasticnet,1110,61139,"KFold(5, shuffle=True, random_state=42)","KFold(3, shuffle=True, random_state=42)",0.1713845070657736,9.133002136872251e-09,0.9639143951778308,,-0.1091138179510102,81.6364802000171,"alpha=0.1, l1_ratio=0.1",53_snp_direct_legacy::snp_blocks_notebook_nested5x3,results\snp_blocks_notebook_nested5x3,1.0,15.0,20.0,"NestedKFold_manual(outer=5, inner=3, random_state=42)",0.0,0.4676542125025022,0.0,0.1870616850010009,22.0
