trait,model,fold,n_train,n_test,pearson_r,rmse,mae,r2,best_params,best_inner_r2
ramularia_collo_cygni,random_forest,4,888,222,0.3569475708809815,1.0707609789504393,0.8159555513042462,0.10216086655262524,"{""model__max_depth"": 15, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 500}",0.07949279284249859
ramularia_collo_cygni,random_forest,5,888,222,0.46521159931980394,0.9611615327927701,0.7455685053876959,0.2077869681821316,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 500}",0.05719400254138255
rhynchosporium,random_forest,1,888,222,0.1327150078681158,0.8454334833533563,0.5592558387041885,-0.13179227643907665,"{""model__max_depth"": 15, ""model__max_features"": 0.3, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 300}",0.035259341872761106
rhynchosporium,random_forest,2,888,222,0.2942455377083605,0.8485547067018308,0.5196538467285142,0.08631446184138647,"{""model__max_depth"": 25, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 300}",0.019482528125950156
rhynchosporium,random_forest,3,888,222,0.1675175229790553,1.0386873217916264,0.6129278123354717,-0.01891556562670571,"{""model__max_depth"": 25, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 300}",0.06015885554764858
rhynchosporium,random_forest,4,888,222,0.2588316610657202,1.0396249425827955,0.5946561447680011,0.06047710770508785,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 500}",0.023762199669303635
rhynchosporium,random_forest,5,888,222,0.2938221703146236,0.7174623057248576,0.5068683530544681,0.03764385918088198,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 500}",-0.02752595918103114
blumeria_graminis,gradient_boosting,1,888,222,0.7304238087491528,0.8183384721756882,0.6386523464008722,0.5279934843063179,"{""model__learning_rate"": 0.01, ""model__max_depth"": 4, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",0.520093698825926
blumeria_graminis,gradient_boosting,2,888,222,0.7091340584585287,0.819471938556175,0.6453803811623594,0.49480178405772157,"{""model__learning_rate"": 0.01, ""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""model__subsample"": 0.7}",0.5264578936229608
blumeria_graminis,gradient_boosting,3,888,222,0.730742123808387,0.835339805748957,0.6393424791723447,0.5174652818268872,"{""model__learning_rate"": 0.01, ""model__max_depth"": 4, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",0.5277141059667066
blumeria_graminis,gradient_boosting,4,888,222,0.7514298281740788,0.74190382514787,0.5876696253433885,0.5576813364486267,"{""model__learning_rate"": 0.01, ""model__max_depth"": 4, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 0.7}",0.5015996919654234
blumeria_graminis,gradient_boosting,5,888,222,0.708993174581469,0.8136745605599898,0.6204577772426735,0.49754453743056315,"{""model__learning_rate"": 0.01, ""model__max_depth"": 3, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.5262258867416778
