Env	location	breeder	replication_org	block	year	trial	genotypes	dummy_rep	dummy_unrep	blumeria_graminis	puccinia_hordei	plant_height	heading_date	rhynchosporium	ramularia_collo_cygni	lodging
syngenta2020	syngenta	syngenta	1	49	2020	SHAPE_II_spring	HOR 10606	0	1	6	3		81			2
limagrain2020	limagrain	limagrain	1	55	2020	SHAPE_II_spring	HOR 10606	0	1		3	110	76			8
secobra_LEM2020	secobra_LEM	secobra1	1	48	2020	SHAPE_II_spring	HOR 10606	0	1	7		75	54			1
Bauer2020	Bauer	Bauer	1	48	2020	SHAPE_II_spring	HOR 10606	0	1	1	1	90	65		7	7
kws2021	kws	kws	1	54	2021	SHAPE_II_spring	HOR 10606	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	20	2021	SHAPE_II_spring	HOR 10606	0	1			100	73			2
syngenta2021	syngenta	syngenta	1	34	2021	SHAPE_II_spring	HOR 10606	0	1	4	8		83			7
limagrain2021	limagrain	limagrain	1	5	2021	SHAPE_II_spring	HOR 10606	0	1		7	95	73			7
secobra_LEM2021	secobra_LEM	secobra1	1	4	2021	SHAPE_II_spring	HOR 10606	0	1	2	1		63	1	9	6
bauer2021	bauer	bauer	1	71	2021	SHAPE_II_spring	HOR 10606	0	1		6		91			7
secobra_FEL2021	secobra_FEL	secobra_FEL	1	40	2021	SHAPE_II_spring	HOR 10606	0	1	2	1	78	74		8	5
nord_saat2021	nord_saat	nord_saat	1	22	2021	SHAPE_II_spring	HOR 10606	0	1	4	1	125	74		6	2
kws2020	kws	IPK Gatersleben	1	11	2020	SHAPE_II_spring	HOR 10615	1	0	9	7	122	68			
kws2020	kws	IPK Gatersleben	2	74	2020	SHAPE_II_spring	HOR 10615	1	0	9	3	102	67			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	36	2020	SHAPE_II_spring	HOR 10615	1	0	9			66			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	114	2020	SHAPE_II_spring	HOR 10615	1	0				67			1
nord_saat2020	nord_saat	nord_saat	1	4	2020	SHAPE_II_spring	HOR 10615	1	0	7	6		78			2
nord_saat2020	nord_saat	nord_saat	2	116	2020	SHAPE_II_spring	HOR 10615	1	0	4	8		78			1
syngenta2020	syngenta	syngenta	1	19	2020	SHAPE_II_spring	HOR 10615	0	1	7	9		76			3
limagrain2020	limagrain	limagrain	1	13	2020	SHAPE_II_spring	HOR 10615	0	1	5	3	130	76			1
secobra_LEM2020	secobra_LEM	secobra1	1	1	2020	SHAPE_II_spring	HOR 10615	0	1	6	3	110	54			1
Bauer2020	Bauer	Bauer	1	63	2020	SHAPE_II_spring	HOR 10615	0	1	1	1	90	69		3	1
kws2021	kws	kws	1	41	2021	SHAPE_II_spring	HOR 10615	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	37	2021	SHAPE_II_spring	HOR 10615	0	1			115	73			2
syngenta2021	syngenta	syngenta	1	35	2021	SHAPE_II_spring	HOR 10615	0	1	7	8		83			6
limagrain2021	limagrain	limagrain	1	9	2021	SHAPE_II_spring	HOR 10615	0	1		6	115	74			5
secobra_LEM2021	secobra_LEM	secobra1	1	20	2021	SHAPE_II_spring	HOR 10615	0	1	3	7		65	1	2	5
bauer2021	bauer	bauer	1	1	2021	SHAPE_II_spring	HOR 10615	0	1		6		80			
secobra_FEL2021	secobra_FEL	secobra_FEL	1	61	2021	SHAPE_II_spring	HOR 10615	0	1	7	1	78	76		1	2
nord_saat2021	nord_saat	nord_saat	1	60	2021	SHAPE_II_spring	HOR 10615	0	1	8	8	122	74		1	4
kws2020	kws	IPK Gatersleben	1	15	2020	SHAPE_II_spring	HOR 10635	1	0	9	4	108	67			
kws2020	kws	IPK Gatersleben	2	78	2020	SHAPE_II_spring	HOR 10635	1	0	9	2	114	66			
nordic_seed2020	nordic_seed	IPK Gatersleben	1	35	2020	SHAPE_II_spring	HOR 10635	1	0	9			62			1
nordic_seed2020	nordic_seed	IPK Gatersleben	2	71	2020	SHAPE_II_spring	HOR 10635	1	0				64			1
nord_saat2020	nord_saat	nord_saat	1	18	2020	SHAPE_II_spring	HOR 10635	1	0	6	4		80			1
nord_saat2020	nord_saat	nord_saat	2	96	2020	SHAPE_II_spring	HOR 10635	1	0	3	6		80			1
syngenta2020	syngenta	syngenta	1	13	2020	SHAPE_II_spring	HOR 10635	0	1	5	4		84			1
limagrain2020	limagrain	limagrain	1	52	2020	SHAPE_II_spring	HOR 10635	0	1		3	130	78			4
secobra_LEM2020	secobra_LEM	secobra1	1	51	2020	SHAPE_II_spring	HOR 10635	0	1	8		95	55			1
Bauer2020	Bauer	Bauer	1	18	2020	SHAPE_II_spring	HOR 10635	0	1	5	1	100	70		5	1
kws2021	kws	kws	1	13	2021	SHAPE_II_spring	HOR 10635	0	1		9		81			
nordic_seed2021	nordic_seed	nordic_seed	1	4	2021	SHAPE_II_spring	HOR 10635	0	1			105	73			2
syngenta2021	syngenta	syngenta	1	2	2021	SHAPE_II_spring	HOR 10635	0	1	7	8		83			2
limagrain2021	limagrain	limagrain	1	2	2021	SHAPE_II_spring	HOR 10635	0	1		8	120	72			1
secobra_LEM2021	secobra_LEM	secobra1	1	11	2021	SHAPE_II_spring	HOR 10635	0	1	4	3		65	1	4	4
bauer2021	bauer	bauer	1	34	2021	SHAPE_II_spring	HOR 10635	0	1		6		77			6
secobra_FEL2021	secobra_FEL	secobra_FEL	1	65	2021	SHAPE_II_spring	HOR 10635	0	1	5	3	95	73		1	3
