trait,model,fold,n_train,n_test,pearson_r,rmse,mae,r2,best_params,best_inner_r2
plant_height,xgboost,1,888,222,0.8087884066787938,8.43873222378738,6.280826849542686,0.6397477328469423,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5631656276708386
plant_height,xgboost,2,888,222,0.7601119371774541,8.990601466894413,6.827944635859902,0.5730796106061271,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.6040327061517669
plant_height,xgboost,3,888,222,0.803440407483679,8.463756972279855,6.274593635501654,0.6446928473134712,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.5860733682591838
plant_height,xgboost,4,888,222,0.793040782517739,8.87674705523599,6.608113439885628,0.6166220663620143,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.6167070960784559
plant_height,xgboost,5,888,222,0.7833502574449308,9.23482021240004,6.678695754752604,0.6133792921800661,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.6173429837321666
puccinia_hordei,xgboost,1,888,222,0.6962075412756696,0.8403973325960321,0.6333124410818106,0.4684843093591208,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.48720005830543806
puccinia_hordei,xgboost,2,888,222,0.7211751921864593,0.8113012790873142,0.6322935938689032,0.5196996221369405,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.47796604928100844
puccinia_hordei,xgboost,3,888,222,0.7050566265200735,0.8782574030209733,0.6712951980653797,0.49590038910653433,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.47985424327347753
puccinia_hordei,xgboost,4,888,222,0.6719681343976844,0.9038553117755026,0.6882606914962114,0.4278208830202279,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.4762518490214826
puccinia_hordei,xgboost,5,888,222,0.7495454675395031,0.7806320351953927,0.6068257917677815,0.5557826282800846,"{""model__colsample_bytree"": 0.3, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.4777603355369904
ramularia_collo_cygni,xgboost,1,888,222,0.20933139908800769,1.1837803539214276,0.9048053981628129,-0.07312668466113448,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.08247980735858766
ramularia_collo_cygni,xgboost,2,888,222,0.265775520731322,1.0923382387555731,0.8750634660686909,0.021973977971629366,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.04808901308436797
ramularia_collo_cygni,xgboost,3,888,222,0.3619899141643075,1.0635676652508226,0.831521967287381,0.12321308280363208,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.030415055646789074
ramularia_collo_cygni,xgboost,4,888,222,0.3233843195176903,1.0953679210210525,0.8251144519786872,0.06042058232281322,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.02875604733418517
ramularia_collo_cygni,xgboost,5,888,222,0.4076805127632533,0.986338957971116,0.7684930182213641,0.16573966858224853,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",-0.01514813798222329
rhynchosporium,xgboost,1,888,222,0.21314093284694482,0.8161370984881976,0.5402309294196759,-0.054712461283137115,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",0.022231209626009257
rhynchosporium,xgboost,2,888,222,0.25766951332529786,0.8693488623349932,0.5233268509728422,0.0409853583699018,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",-0.009056378278921398
rhynchosporium,xgboost,3,888,222,0.18714631745458887,1.047635763039781,0.6020376609389747,-0.036547399694339955,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",0.01206666866582943
rhynchosporium,xgboost,4,888,222,0.1573705162685921,1.0750590510406461,0.6019348254906383,-0.004658875598978707,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.7}",-0.005225882241493673
rhynchosporium,xgboost,5,888,222,0.22889919144825852,0.7475402425462944,0.5278516964954784,-0.044736573186915374,"{""model__colsample_bytree"": 0.1, ""model__learning_rate"": 0.05, ""model__max_depth"": 5, ""model__n_estimators"": 400, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.7}",-0.060379668801820885
